id,Attribute,Year
1833,Romance,2005
10391,Crime,2000
10391,Drama,2000
10391,Thriller,2000
10391,Horror,2000
8970,Comedy,1999
9306,Fantasy,1996
9306,Science Fiction,1996
9306,Horror,1996
11370,Action,2001
11370,Adventure,2001
11370,Drama,2001
12184,Drama,2008
1921,Drama,2001
1921,Romance,2001
1683,Horror,2007
203,Crime,1973
203,Drama,1973
11858,Comedy,1994
11858,War,1994
62835,Action,2011
62835,Crime,2011
62835,Drama,2011
62835,Thriller,2011
18937,Fantasy,1998
18937,Family,1998
18937,Drama,1998
18937,Animation,1998
18937,Romance,1998
13536,Crime,2002
13536,Drama,2002
13536,Mystery,2002
15556,Drama,1999
15556,Romance,1999
10718,Action,2004
11062,Drama,1996
11062,Thriller,1996
10802,Drama,1995
1887,Drama,2006
1887,History,2006
6071,Action,1995
6071,Crime,1995
6071,Drama,1995
6071,Thriller,1995
10461,Action,2000
10461,Crime,2000
10461,Drama,2000
10461,Thriller,2000
80278,Drama,2012
80278,Thriller,2012
12704,Action,1987
12704,Adventure,1987
12704,Comedy,1987
10315,Adventure,2009
10315,Family,2009
10315,Comedy,2009
10315,Animation,2009
16643,Drama,2002
16643,Comedy,2002
16643,Romance,2002
2687,Fantasy,1992
2687,Science Fiction,1992
2687,Comedy,1992
194,Comedy,2001
194,Romance,2001
11025,Comedy,2004
8849,Comedy,2004
78698,Adventure,2012
78698,Drama,2012
78698,Romance,2012
30943,Drama,1999
30943,Mystery,1999
9544,Thriller,2002
9544,Horror,2002
24418,Action,2009
24418,Fantasy,2009
24418,Adventure,2009
24418,Thriller,2009
7288,Action,2003
7288,Thriller,2003
7288,Comedy,2003
14655,Comedy,2008
14655,Music,2008
24575,Action,1980
24575,Drama,1980
24575,Thriller,1980
10366,Action,1999
10366,Science Fiction,1999
19898,Action,2009
19898,Science Fiction,2009
19898,Thriller,2009
19898,Horror,2009
19898,Mystery,2009
4965,Action,2001
4965,Science Fiction,2001
4965,Thriller,2001
15074,Action,2002
15074,Adventure,2002
15074,Drama,2002
15074,Thriller,2002
56715,Fantasy,2001
56715,Science Fiction,2001
56715,Comedy,2001
1272,Science Fiction,2007
1272,Thriller,2007
72358,Drama,2012
72358,Comedy,2012
20542,Fantasy,2008
20542,Adventure,2008
20542,Family,2008
20542,Science Fiction,2008
20542,Comedy,2008
20542,Animation,2008
266396,Action,2015
266396,Crime,2015
266396,Drama,2015
9978,Action,2006
9978,Adventure,2006
9978,Family,2006
8271,Drama,2007
8271,Thriller,2007
8271,Mystery,2007
10428,Action,1995
10428,Crime,1995
10428,Drama,1995
10428,Thriller,1995
5353,Action,2007
5353,Adventure,2007
5353,Drama,2007
5353,Thriller,2007
11934,Drama,1994
11934,Comedy,1994
14392,Action,2007
14392,Drama,2007
14392,History,2007
19495,Action,2005
19495,History,2005
19495,War,2005
110415,Action,2013
110415,Drama,2013
110415,Science Fiction,2013
77459,Fantasy,2011
77459,Adventure,2011
77459,Family,2011
77459,Comedy,2011
77459,Animation,2011
26486,Action,2004
26486,Comedy,2004
9495,Action,1994
9495,Fantasy,1994
9495,Thriller,1994
256040,Action,2015
256040,Adventure,2015
256040,History,2015
256040,War,2015
24420,Fantasy,2009
24420,Drama,2009
24420,Romance,2009
1257,Comedy,2007
62214,Family,2012
62214,Comedy,2012
62214,Animation,2012
16320,Action,2005
16320,Adventure,2005
16320,Science Fiction,2005
16320,Thriller,2005
8842,Drama,2004
8842,Romance,2004
9531,Action,1983
9531,Fantasy,1983
9531,Adventure,1983
9531,Science Fiction,1983
9531,Comedy,1983
64807,Comedy,2013
12289,Action,2008
12289,Adventure,2008
12289,Drama,2008
11529,Comedy,2002
11529,Romance,2002
20943,Comedy,2009
20943,Romance,2009
9099,Family,1996
9099,Comedy,1996
9488,Action,2002
9488,Adventure,2002
9488,Family,2002
193,Action,1994
193,Adventure,1994
193,Science Fiction,1994
193,Thriller,1994
44865,Action,2013
44865,Drama,2013
44865,History,2013
55787,Drama,2011
55787,Romance,2011
257932,Fantasy,2014
257932,Adventure,2014
257932,Family,2014
257932,Animation,2014
10400,Drama,1999
1957,Drama,2002
1957,Thriller,2002
10833,Crime,2001
10833,Comedy,2001
10833,Romance,2001
256961,Action,2015
256961,Family,2015
256961,Comedy,2015
5852,Drama,2001
5852,Thriller,2001
5852,Romance,2001
12312,Comedy,2001
622,Thriller,1999
622,Horror,1999
622,Mystery,1999
11306,Drama,1996
11306,Thriller,1996
12508,Drama,2001
12508,Comedy,2001
12508,Music,2001
25793,Drama,2009
10534,Action,1996
10534,Drama,1996
1091,Science Fiction,1982
1091,Horror,1982
1091,Mystery,1982
87421,Action,2013
87421,Science Fiction,2013
87421,Thriller,2013
10871,Action,1997
10871,Adventure,1997
10871,Thriller,1997
10871,Mystery,1997
13503,Action,2001
13503,Western,2001
13600,Fantasy,2008
13600,Adventure,2008
13600,Family,2008
68722,Drama,2012
14324,Action,2007
14324,Adventure,2007
14324,Comedy,2007
14324,Romance,2007
14325,Drama,2008
299687,Adventure,2016
299687,Science Fiction,2016
312221,Drama,2015
23168,Crime,2010
23168,Drama,2010
23168,Thriller,2010
76494,Drama,2012
76494,Comedy,2012
76494,Romance,2012
4944,Drama,2008
4944,Comedy,2008
10488,Fantasy,2008
10488,Adventure,2008
10488,Family,2008
10488,Comedy,2008
96721,Action,2013
96721,Drama,2013
334,Drama,1999
23742,Action,2010
23742,Crime,2010
23742,Comedy,2010
259694,Comedy,2016
259694,Romance,2016
62837,Family,2011
62837,Drama,2011
8966,Fantasy,2008
8966,Adventure,2008
8966,Drama,2008
8966,Romance,2008
8470,Crime,2002
8470,Drama,2002
8470,Thriller,2002
11001,Action,1999
11001,Crime,1999
11001,Comedy,1999
138832,Crime,2013
138832,Comedy,2013
16911,Action,2008
16911,Fantasy,2008
16911,Science Fiction,2008
16911,Thriller,2008
2163,Action,1997
2163,Drama,1997
2163,Thriller,1997
36670,Action,1983
36670,Adventure,1983
36670,Thriller,1983
23048,Adventure,2010
23048,Science Fiction,2010
23048,Comedy,2010
227735,Family,2014
227735,Drama,2014
2155,Thriller,2000
8409,Action,2003
8409,Drama,2003
222936,Drama,2015
222936,Comedy,2015
222936,Romance,2015
31908,Drama,1996
31908,History,1996
10219,Drama,1999
10219,Romance,1999
48171,Drama,2011
48171,Thriller,2011
48171,Horror,2011
782,Science Fiction,1997
782,Thriller,1997
782,Romance,1997
782,Mystery,1997
75531,Drama,2000
75531,Comedy,2000
11802,Family,2008
11802,Animation,2008
9776,Comedy,2003
18785,Comedy,2009
365222,Action,2015
365222,Drama,2015
365222,History,2015
817,Crime,1999
817,Adventure,1999
817,Science Fiction,1999
817,Comedy,1999
268,Action,1989
268,Fantasy,1989
45054,Drama,2011
943,Action,1992
943,Crime,1992
943,Adventure,1992
943,Thriller,1992
943,Comedy,1992
22881,Drama,2009
10054,Action,2001
10054,Adventure,2001
10054,Family,2001
10054,Comedy,2001
51540,Crime,2011
51540,Comedy,2011
44264,Adventure,2010
44264,Drama,2010
44264,Western,2010
350,Drama,2006
350,Comedy,2006
350,Romance,2006
152,Adventure,1979
152,Science Fiction,1979
152,Mystery,1979
109431,Crime,2013
109431,Comedy,2013
1598,Crime,1991
1598,Thriller,1991
8065,Crime,2008
8065,Drama,2008
271718,Comedy,2015
11638,Comedy,2005
11638,Romance,2005
409,Drama,1996
409,Romance,1996
409,War,1996
2118,Crime,1997
2118,Drama,1997
2118,Thriller,1997
2118,Mystery,1997
11459,Adventure,2005
11459,Family,2005
11459,Comedy,2005
10806,Comedy,1997
10806,Romance,1997
9348,Action,1995
9348,Science Fiction,1995
9348,Horror,1995
377,Horror,1984
8843,Science Fiction,2000
8843,Thriller,2000
8843,Horror,2000
9313,Action,1998
9313,Adventure,1998
9313,Drama,1998
39486,Drama,2010
1273,Adventure,2007
1273,Family,2007
1273,Comedy,2007
1273,Animation,2007
13920,Drama,2003
50544,Comedy,2011
50544,Romance,2011
325133,Comedy,2016
140823,Drama,2013
140823,Comedy,2013
140823,History,2013
1883,Drama,1992
1883,History,1992
89492,Comedy,2012
22949,Family,2009
22949,Comedy,2009
12437,Action,2009
12437,Fantasy,2009
12437,Adventure,2009
12437,Science Fiction,2009
12437,Thriller,2009
2959,Comedy,2007
9957,Comedy,2006
11648,Comedy,2005
11648,Romance,2005
9366,Crime,1997
9366,Drama,1997
9366,Thriller,1997
1576,Action,2002
1576,Science Fiction,2002
1576,Horror,2002
609,Horror,1982
5516,Crime,2004
5516,Thriller,2004
5516,Comedy,2004
13051,Action,2008
49530,Action,2011
49530,Science Fiction,2011
49530,Thriller,2011
34806,Comedy,2010
34806,Romance,2010
49022,Drama,2011
49022,Comedy,2011
49022,Romance,2011
11469,Fantasy,2001
11469,Adventure,2001
11469,Comedy,2001
23479,Family,1976
23479,Comedy,1976
11667,Action,1994
11667,Adventure,1994
11667,Thriller,1994
423,Drama,2002
423,War,2002
2447,Drama,2006
2447,History,2006
10066,Horror,2005
2288,Drama,2004
2288,Romance,2004
88794,Crime,2011
88794,Drama,2011
88794,History,2011
13515,Thriller,2008
13515,Horror,2008
13515,Mystery,2008
11979,Fantasy,2002
11979,Drama,2002
11979,Horror,2002
169,Action,1990
169,Science Fiction,1990
169,Thriller,1990
8090,Drama,2008
11622,Comedy,1999
11622,Romance,1999
3604,Science Fiction,1980
9541,Comedy,2004
9541,Romance,2004
94348,Action,2012
94348,Crime,2012
94348,Thriller,2012
94348,Mystery,2012
8197,Crime,1997
8197,Drama,1997
8197,Thriller,1997
8197,Mystery,1997
336004,Action,2015
336004,Crime,2015
336004,Thriller,2015
35019,Fantasy,2010
35019,Comedy,2010
10410,Crime,1992
10410,History,1992
8836,Drama,2008
8836,Science Fiction,2008
8836,Thriller,2008
8836,Mystery,2008
14442,Fantasy,2004
14442,Family,2004
14442,Comedy,2004
321741,Drama,2015
59965,Action,2011
59965,Thriller,2011
59965,Mystery,2011
14175,Adventure,2005
14175,Family,2005
14175,Animation,2005
11004,Drama,2000
11004,Comedy,2000
11918,Action,2008
11918,Science Fiction,2008
11918,Comedy,2008
98357,Crime,2013
98357,Drama,2013
98357,Thriller,2013
10012,Comedy,2005
10012,Horror,2005
49526,Action,2012
49526,Crime,2012
49526,Thriller,2012
268920,Action,2015
268920,Crime,2015
268920,Comedy,2015
9093,Adventure,2002
9093,Drama,2002
9093,Romance,2002
9093,War,2002
119283,Action,2013
119283,Crime,2013
11823,Comedy,2004
11823,Romance,2004
35169,Comedy,2010
118957,Action,2012
118957,Thriller,2012
118957,Horror,2012
849,Action,1983
849,Fantasy,1983
849,Adventure,1983
4515,Action,2007
4515,Adventure,2007
4515,Drama,2007
4515,History,2007
18886,Action,1991
18886,Adventure,1991
18886,Drama,1991
18886,Thriller,1991
6575,Comedy,2007
6575,Music,2007
6440,Drama,2001
6440,Romance,2001
13496,Action,2001
13496,Western,2001
18320,Drama,2009
18320,Romance,2009
18320,History,2009
22787,Action,2009
22787,Crime,2009
22787,Thriller,2009
22787,Mystery,2009
8967,Fantasy,2011
8967,Drama,2011
37498,Action,1998
37498,Adventure,1998
37498,Thriller,1998
144336,Action,2014
144336,Crime,2014
144336,Drama,2014
144336,Thriller,2014
9616,Fantasy,2003
9616,Drama,2003
9616,Thriller,2003
9616,Romance,2003
9616,Horror,2003
9616,Mystery,2003
13056,Action,2008
13056,Crime,2008
14113,Fantasy,2006
14113,Family,2006
14113,Comedy,2006
285783,Adventure,2015
285783,Drama,2015
285783,Thriller,2015
49478,Action,1997
49478,Fantasy,1997
49478,Family,1997
9726,Drama,2006
9726,Comedy,2006
9726,Romance,2006
20763,Drama,1992
9702,Action,1993
9702,Crime,1993
9702,Drama,1993
9702,Thriller,1993
9311,Action,1997
9311,Crime,1997
9311,Drama,1997
9311,Thriller,1997
9311,Mystery,1997
9280,Crime,2002
9280,Thriller,2002
9280,Romance,2002
26843,Action,1981
26843,History,1981
26843,War,1981
11876,Adventure,1995
11876,Drama,1995
11876,Romance,1995
11876,War,1995
22267,Drama,1999
22267,Romance,1999
22267,Western,1999
22267,War,1999
45958,Drama,2010
1969,Action,2006
1969,Crime,2006
1969,Comedy,2006
1969,Western,2006
310706,Crime,2009
310706,Drama,2009
198663,Action,2014
198663,Science Fiction,2014
198663,Thriller,2014
198663,Mystery,2014
239573,Comedy,2015
10436,Drama,1993
10436,Romance,1993
1381,Adventure,2006
1381,Drama,2006
1381,Science Fiction,2006
1381,Romance,2006
2162,Action,1999
2162,Thriller,1999
2162,Comedy,1999
127493,Action,2012
127493,Crime,2012
127493,Drama,2012
127493,Thriller,2012
12429,Family,2008
12429,Animation,2008
228205,Drama,2015
228205,Romance,2015
2900,Drama,1999
2900,Science Fiction,1999
2900,Thriller,1999
21311,Adventure,2000
21311,Drama,2000
21311,Romance,2000
77875,Comedy,2012
77875,Romance,2012
192136,Drama,2013
192136,History,2013
18254,Drama,1981
18254,History,1981
881,Drama,1992
10877,Action,2001
10877,Crime,2001
10877,Thriller,2001
9600,Crime,2000
9600,Comedy,2000
202575,Fantasy,2013
202575,Adventure,2013
202575,Family,2013
202575,Animation,2013
71469,Action,2011
71469,Science Fiction,2011
71469,Thriller,2011
71469,Horror,2011
85446,Drama,2012
85446,Romance,2012
85446,Music,2012
326,Action,2006
326,Crime,2006
326,Thriller,2006
326,Horror,2006
10685,Thriller,2000
10685,Mystery,2000
7220,Action,2004
7220,Crime,2004
7220,Drama,2004
9763,Drama,2005
72387,Action,2012
72387,Crime,2012
72387,Thriller,2012
12596,Drama,1999
12596,Comedy,1999
1892,Action,1983
1892,Adventure,1983
1892,Science Fiction,1983
13460,Action,2008
13460,Science Fiction,2008
13460,Thriller,2008
8055,Drama,2008
8055,Romance,2008
50647,Comedy,2012
10719,Fantasy,2003
10719,Family,2003
10719,Comedy,2003
9294,Fantasy,1996
9294,Drama,1996
9294,Science Fiction,1996
9294,Romance,1996
11888,Adventure,2002
11888,Family,2002
11888,Comedy,2002
9647,Fantasy,1988
9647,Drama,1988
9647,Comedy,1988
9353,Family,2006
9353,Comedy,2006
55721,Comedy,2011
55721,Romance,2011
109414,Action,2013
109414,Comedy,2013
10307,Horror,1999
11978,Drama,2000
22907,Action,2010
22907,Crime,2010
22907,Drama,2010
22907,Thriller,2010
87567,Comedy,2013
38322,Action,2011
38322,Crime,2011
38322,Comedy,2011
45612,Science Fiction,2011
45612,Thriller,2011
45612,Mystery,2011
7305,Action,1993
7305,Adventure,1993
7305,Drama,1993
7305,Thriller,1993
3594,Drama,2007
3594,Thriller,2007
3594,Mystery,2007
157841,Adventure,2013
157841,Family,2013
157841,Drama,2013
11519,Action,1979
11519,Comedy,1979
12920,Family,2005
12920,Drama,2005
59,Crime,2005
59,Drama,2005
59,Thriller,2005
9335,Action,2005
9335,Crime,2005
9335,Thriller,2005
12106,Action,1995
12106,Western,1995
11141,Action,2004
11141,Thriller,2004
11141,Comedy,2004
11141,Romance,2004
8649,Drama,1999
31867,Action,2010
31867,Crime,2010
31867,Science Fiction,2010
31867,Thriller,2010
10253,Action,2007
10253,Fantasy,2007
10253,Drama,2007
10253,Science Fiction,2007
10253,Thriller,2007
10253,Horror,2007
3587,Fantasy,1996
3587,Family,1996
3587,Comedy,1996
124459,Comedy,2013
24662,Family,1997
24662,Comedy,1997
24662,Animation,1997
24662,Music,1997
32274,Drama,1999
182,Crime,2006
182,Drama,2006
182,Thriller,2006
182,Romance,2006
182,War,2006
182,Mystery,2006
5494,Adventure,2004
28,Drama,1979
28,War,1979
38073,Drama,2010
38073,Comedy,2010
38073,Romance,2010
2054,Family,1995
2054,Drama,1995
2054,Music,1995
302156,Action,2016
606,Drama,1985
87502,Drama,2012
698,Action,1979
698,Adventure,1979
698,Science Fiction,1979
698,Thriller,1979
120467,Drama,2014
120467,Comedy,2014
11313,Drama,2001
11313,Mystery,2001
6488,Comedy,1990
6488,Horror,1990
10559,Crime,2000
10559,Drama,2000
10559,Science Fiction,2000
10559,Thriller,2000
296099,Comedy,2015
8012,Crime,1995
8012,Thriller,1995
8012,Comedy,1995
1574,Action,2002
1574,Crime,2002
1574,Drama,2002
1574,Comedy,2002
1574,Music,2002
9032,Drama,1999
9032,Comedy,1999
2770,Comedy,2001
2770,Romance,2001
862,Family,1995
862,Comedy,1995
862,Animation,1995
1637,Action,1994
1637,Crime,1994
1637,Adventure,1994
72570,Drama,2012
72570,Romance,2012
27569,Drama,2010
10637,Drama,2000
1669,Action,1990
1669,Adventure,1990
1669,Thriller,1990
132363,Drama,2013
9472,Comedy,2004
2907,Fantasy,1991
2907,Comedy,1991
2907,Horror,1991
9273,Crime,1995
9273,Adventure,1995
9273,Comedy,1995
9880,Family,2001
9880,Comedy,2001
9880,Romance,2001
2925,Comedy,1996
807,Crime,1995
807,Thriller,1995
807,Mystery,1995
17654,Science Fiction,2009
11836,Family,2004
11836,Comedy,2004
11836,Animation,2004
322,Crime,2003
322,Drama,2003
322,Thriller,2003
322,Mystery,2003
70,Drama,2004
9535,Crime,1999
9535,Comedy,1999
11036,Drama,2004
11036,Romance,2004
6557,Comedy,2008
6557,Romance,2008
18126,Family,2009
18126,Drama,2009
18126,Comedy,2009
18126,Romance,2009
18126,Music,2009
16340,Adventure,2000
16340,Family,2000
16340,Comedy,2000
16340,Animation,2000
10333,Drama,1991
10333,Romance,1991
4476,Adventure,1994
4476,Drama,1994
4476,Romance,1994
4476,War,1994
22947,Drama,2009
22947,Romance,2009
2755,Drama,2002
2755,Comedy,2002
82654,Comedy,2013
82654,Romance,2013
82654,Horror,2013
59967,Action,2012
59967,Science Fiction,2012
59967,Thriller,2012
16300,Fantasy,2001
16300,Science Fiction,2001
16300,Comedy,2001
16300,Romance,2001
9598,Fantasy,1995
9598,Family,1995
9598,Drama,1995
9598,Comedy,1995
82696,Drama,2012
82696,Comedy,2012
82696,Romance,2012
9870,Drama,2008
9870,Comedy,2008
9870,Romance,2008
8292,Action,2005
8292,Crime,2005
8780,Comedy,2008
9715,Drama,1998
9715,Romance,1998
10521,Comedy,2009
10762,Action,2004
10762,Adventure,2004
10762,Thriller,2004
10762,Comedy,2004
10096,Fantasy,2004
10096,Comedy,2004
10096,Romance,2004
59436,Fantasy,2011
59436,Comedy,2011
59436,Romance,2011
227783,Adventure,2014
227783,Family,2014
227783,Comedy,2014
227783,Animation,2014
4133,Crime,2001
4133,Drama,2001
10207,Drama,1999
10207,Romance,1999
172,Action,1989
172,Adventure,1989
172,Science Fiction,1989
172,Thriller,1989
21972,Fantasy,2002
21972,Family,2002
21972,Drama,2002
21972,Comedy,2002
36593,Crime,1994
36593,Comedy,1994
707,Action,1985
707,Adventure,1985
707,Thriller,1985
533,Adventure,2005
533,Family,2005
533,Comedy,2005
533,Animation,2005
6023,Drama,2007
6023,Romance,2007
6439,Comedy,2005
4347,Drama,2007
4347,Romance,2007
37056,Drama,2010
37056,Comedy,2010
37056,Romance,2010
4105,Action,1989
4105,Crime,1989
4105,Thriller,1989
76489,Comedy,2012
3933,Fantasy,2005
3933,Animation,2005
3933,Romance,2005
3933,Music,2005
9918,Drama,2006
273481,Action,2015
273481,Crime,2015
273481,Drama,2015
273481,Thriller,2015
273481,Mystery,2015
307081,Action,2015
307081,Drama,2015
16871,Thriller,2009
16871,Horror,2009
293863,Fantasy,2015
293863,Drama,2015
293863,Romance,2015
13156,Family,2003
13156,Drama,2003
13156,Comedy,2003
41233,Drama,2010
41233,Romance,2010
9266,Adventure,2002
1262,Fantasy,2006
1262,Drama,2006
1262,Comedy,2006
1262,Romance,2006
4513,Thriller,2007
4513,Horror,2007
22970,Thriller,2012
22970,Horror,2012
7278,Comedy,2008
