budget,genres,id,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,main_genre
56000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",98357,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/13,19701164,109,Broken City,5.7,593,Thriller
35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",10012,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/25/05,19294901,97,Cursed,5.1,167,Horror
35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",49526,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/24/12,31083599,91,Premium Rush,6.2,832,Crime
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",268920,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/08/15,51680201,87,Hot Pursuit,5.4,647,Action
35000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9093,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/08/02,29882645,132,The Four Feathers,6.5,159,War
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",119283,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/23/13,46216641,118,Parker,5.7,1455,Action
31000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11823,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/13/04,41512007,98,Wimbledon,6,293,Comedy
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",35169,"[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/02/10,39340177,92,Furry Vengeance,4.6,149,Comedy
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",118957,"[{""iso_3166_1"": ""SG"", ""name"": ""Singapore""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",9/05/12,0,93,Bait,5.3,191,Action
27000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",849,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/29/83,16519460,117,Krull,5.8,129,Fantasy
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4515,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/07,63215872,92,Lions for Lambs,6,216,Action
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18886,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/91,0,115,Flight of the Intruder,5.7,31,Action
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",6575,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/21/07,18317151,96,Walk Hard: The Dewey Cox Story,6.6,212,Comedy
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6440,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/18/01,0,111,The Shipping News,6.4,108,Drama
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",13496,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/17/01,13678913,94,American Outlaws,5.7,55,Action
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",18320,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/04/09,27409889,105,The Young Victoria,7,322,Drama
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",22787,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/09/09,12206028,101,Whiteout,5.3,220,Action
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",8967,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/18/11,54674226,139,The Tree of Life,6.5,987,Drama
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",37498,"[{""iso_3166_1"": ""AW"", ""name"": ""Aruba""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/04/98,0,91,Knock Off,4.7,64,Action
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",144336,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/28/14,17508518,110,Sabotage,5.5,555,Action
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9616,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/05/03,11560806,102,The Order,4.8,91,Drama
20500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",13056,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/05/08,10089373,102,Punisher: War Zone,5.6,294,Action
35000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",14113,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/11/06,12506188,83,Zoom,4.9,135,Family
35000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",285783,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/30/15,61181942,123,The Walk,6.9,1121,Adventure
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}]",49478,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/02/97,0,103,Warriors of Virtue,4.7,9,Fantasy
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9726,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/09/06,42064105,118,A Good Year,6.5,357,Comedy
35000000,"[{""id"": 18, ""name"": ""Drama""}]",20763,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/21/92,4651977,114,Radio Flyer,6.6,53,Drama
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9702,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/05/93,0,180,Bound by Honor,7.7,115,Action
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9311,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2/13/97,0,121,Smilla's Sense of Snow,6.6,60,Action
35000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",9280,"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",11/06/02,16838910,114,Femme Fatale,6.2,142,Thriller
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",26843,"[{""iso_3166_1"": ""LY"", ""name"": ""Libyan Arab Jamahiriya""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/17/81,0,173,Lion of the Desert,7.4,34,Action
35000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11876,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",9/20/95,15000000,135,The Horseman on the Roof,6.7,25,War
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",22267,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/24/99,635096,138,Ride with the Devil,6.6,49,Drama
0,"[{""id"": 18, ""name"": ""Drama""}]",45958,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",10/20/10,25147786,148,Biutiful,7,291,Drama
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",1969,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",1/18/06,10496317,93,Bandidas,5.8,307,Action
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",310706,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/09,0,100,Black Water Transit,0,0,Drama
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",198663,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/14,348319861,113,The Maze Runner,7,5371,Action
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",239573,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/05/15,14431253,91,Unfinished Business,5,320,Comedy
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10436,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/17/93,32255440,139,The Age of Innocence,7,169,Drama
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",1381,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/06/06,15304890,96,The Fountain,6.8,827,Drama
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2162,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/01/99,11263966,101,Chill Factor,5.3,29,Action
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",127493,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/12,2106557,96,Stolen,5.1,344,Action
41677699,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",12429,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",7/19/08,187479518,100,Ponyo,7.5,926,Animation
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",228205,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/09/15,63013281,128,The Longest Ride,7.3,1064,Drama
75000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2900,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/26/99,19598588,109,The Astronaut's Wife,5.4,254,Drama
34000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",21311,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/05/00,0,114,I Dreamed of Africa,5.3,18,Romance
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",77875,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/29/12,0,106,Playing for Keeps,5.4,240,Comedy
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",192136,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",12/06/13,27330000,141,Mandela: Long Walk to Freedom,6.5,224,Drama
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",18254,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/81,40382659,195,Reds,7.1,67,Drama
40000000,"[{""id"": 18, ""name"": ""Drama""}]",881,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/92,243240178,138,A Few Good Men,7.1,877,Drama
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",10877,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/13/01,79958599,101,Exit Wounds,5.3,110,Action
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",9600,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/31/00,173959438,98,Big Momma's House,5.6,506,Crime
34000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",202575,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/24/13,0,85,Thunder and the House of Magic,6.3,121,Family
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",71469,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",12/22/11,64626786,89,The Darkest Hour,4.8,469,Horror
33000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",85446,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/26/12,140470746,99,Step Up Revolution,6.7,663,Music
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",326,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/06/06,62022014,105,Snakes on a Plane,5.1,497,Action
33000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10685,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/08/00,0,96,The Watcher,4.9,110,Mystery
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",7220,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/15/04,54700105,124,The Punisher,6.1,766,Action
30000000,"[{""id"": 18, ""name"": ""Drama""}]",9763,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/06/05,27610873,118,Goal!: The Dream Begins,6.6,238,Drama
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",72387,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/16/12,40346186,94,Safe,6.3,799,Action
33000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12596,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/23/99,0,124,Pushing Tin,5.7,116,Comedy
32350000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1892,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/23/83,572700000,135,Return of the Jedi,7.9,4665,Adventure
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",13460,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",3/14/08,22211426,108,Doomsday,5.8,363,Action
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8055,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/10/08,113019290,124,The Reader,7.2,813,Drama
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",50647,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/23/12,24159934,98,Wanderlust,5.3,394,Comedy
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10719,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",10/09/03,173398518,97,Elf,6.4,987,Comedy
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",9294,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/05/96,152036382,123,Phenomenon,6.2,323,Drama
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11888,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/02,0,99,Snow Dogs,5.3,185,Adventure
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9647,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/22/88,60328000,101,Scrooged,6.7,390,Fantasy
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9353,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/06,80197993,92,Nacho Libre,5.6,359,Comedy
32500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",55721,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/28/11,288383523,125,Bridesmaids,6.5,1661,Comedy
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",109414,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/12/13,126041322,107,This Is the End,6.3,2359,Action
29000000,"[{""id"": 27, ""name"": ""Horror""}]",10307,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/99,50041732,103,Stigmata,6,242,Horror
32000000,"[{""id"": 18, ""name"": ""Drama""}]",11978,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/00,48814909,129,Men of Honor,7,544,Drama
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",22907,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/26/10,69055695,107,Takers,6,394,Action
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",87567,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/13,21819348,90,The Big Wedding,5.7,414,Comedy
