title,id,genre,release_date,budget,revenue,vote_average
Earth to Echo,238603,Family,2014,13000000,45300000,5.7
Crazy/Beautiful,10691,Drama,2001,13000000,16929123,6.6
Letters from Iwo Jima,1251,Action,2006,19000000,68673228,7.2
The Astronaut Farmer,5172,Adventure,2006,13000000,11130889,6.2
Woo,58680,Comedy,1998,13000000,8026971,5.5
Room,264644,Drama,2015,6000000,35401758,8.1
Serial Mom,11592,Comedy,1994,13000000,7820688,6.4
Dick,16406,Comedy,1999,13000000,27500000,5.7
54,3682,Music,1998,13000000,16757163,5.5
21 & Over,107811,Comedy,2013,13000000,48065672,5.7
"Paris, je t'aime",2266,Drama,2006,13000000,4857367,6.8
Admission,144340,Comedy,2013,13000000,18000000,5.4
Chloe,28211,Drama,2009,15000000,8459458,5.9
Faithful,47502,Comedy,1996,13000000,9789900,4.8
Find Me Guilty,9950,Drama,2006,13000000,2636637,6.5
The Perks of Being a Wallflower,84892,Drama,2012,13000000,33400000,7.7
Excessive Force,24227,Action,1993,3000000,1200000,4.5
Infamous,9672,Drama,2006,13000000,1151330,6.4
The Vatican Tapes,157544,Thriller,2015,13000000,1784763,4.6
Attack the Block,59678,Action,2011,14350531,3964682,6.3
In the Land of Blood and Honey,79777,Drama,2011,10000000,303877,5.8
The Call,158011,Crime,2013,13000000,68572378,6.6
I Love You Phillip Morris,8952,Comedy,2009,13000000,10652035,6.4
Quest for Fire,62204,Adventure,1981,12000000,55260558,7.1
Antwone Fisher,13435,Drama,2002,12500000,23367586,6.7
True Romance,319,Action,1993,12500000,12281551,7.5
Glengarry Glen Ross,9504,Crime,1992,12500000,10725228,7.5
Sorority Row,26688,Horror,2009,12500000,27206120,5.4
Lars and the Real Girl,6615,Comedy,2007,12000000,11293663,7.1
The Boy in the Striped Pyjamas,14574,War,2008,12500000,20416563,7.7
Dancer in the Dark,16,Drama,2000,12800000,40031879,7.6
The Funeral,21612,Crime,1996,12500000,1227324,7.3
Solitary Man,36691,Comedy,2009,15000000,5024782,5.8
Machete,23631,Action,2010,20000000,31327899,6.3
Casino Jack,45324,Crime,2010,12500000,1083683,6.0
The Land Before Time,12144,Animation,1988,12300000,84460846,7.0
The Perfect Game,56601,Drama,2010,12500000,3878993,6.3
The Exorcist,9552,Drama,1973,8000000,441306145,7.5
Jaws,578,Horror,1975,7000000,470654000,7.5
American Pie,2105,Comedy,1999,11000000,235483004,6.4
Ernest & Celestine,126319,Animation,2012,12516654,8109160,7.6
The Golden Child,10136,Action,1986,25000000,79817939,5.6
Think Like a Man,67660,Comedy,2012,12000000,96070507,6.9
Barbershop,10611,Comedy,2002,12000000,75781642,6.2
Star Trek II: The Wrath of Khan,154,Action,1982,12000000,96800000,7.3
Ace Ventura: Pet Detective,3049,Comedy,1994,15000000,107217396,6.4
WarGames,860,Thriller,1983,12000000,79567667,7.0
Witness,9281,Crime,1985,12000000,68706993,7.0
Act of Valor,75674,Action,2012,12000000,81272766,6.3
Step Up,9762,Music,2006,12000000,114194847,6.7
Jackie Brown,184,Comedy,1997,12000000,39673162,7.3
Harold & Kumar Escape from Guantanamo Bay,13335,Comedy,2008,12000000,43493123,6.2
Chronicle,76726,Science Fiction,2012,15000000,145000000,6.6
Yentl,10269,Music,1983,12000000,30400000,6.2
Time Bandits,36819,Family,1981,5000000,42365581,6.6
Crossroads,17130,Action,2002,12000000,61141030,4.7
Project X,57214,Comedy,2012,12000000,100000000,6.5
Patton,11202,Drama,1970,12000000,89800000,7.3
One Hour Photo,9357,Horror,2002,12000000,52223306,6.6
Quarantine,13812,Horror,2008,12000000,40855419,5.5
The Eye,9030,Drama,2008,12000000,56309766,5.5
Johnson Family Vacation,19084,Comedy,2004,12000000,31179516,4.7
How High,8386,Comedy,2001,12000000,31155435,6.3
Frida,1360,Drama,2002,12000000,56298474,7.3
Katy Perry: Part of Me,101267,Documentary,2012,12000000,32726956,6.5
The Fault in Our Stars,222935,Romance,2014,12000000,307166834,7.6
Rounders,10220,Drama,1998,12000000,22921898,6.9
Prophecy,31915,Horror,1979,12000000,54000000,5.4
Stir of Echoes,11601,Horror,1999,12000000,21133087,6.5
Philomena,205220,Drama,2013,12000000,100129872,7.4
Aquamarine,14191,Fantasy,2006,12000000,23006849,5.8
Paper Towns,286565,Drama,2015,12000000,85512300,6.1
Nebraska,129670,Drama,2013,12000000,17654912,7.4
Max Keeble's Big Move,34549,Comedy,2001,12000000,17292381,5.4
Young Adult,57157,Comedy,2011,12000000,22939027,5.6
Crank,1948,Action,2006,12000000,42931041,6.6
Living Out Loud,46889,Comedy,1998,12000000,12902790,5.3
Das Boot,387,Action,1981,14000000,85000000,7.9
Arbitrage,60599,Drama,2012,12000000,35485056,6.1
Project Almanac,227719,Science Fiction,2015,12000000,32248241,6.4
Fortress,12088,Action,1992,8000000,6739141,5.7
For Your Consideration,14799,Comedy,2006,12000000,5542025,5.9
Running with Scissors,7510,Drama,2006,12000000,6754898,5.8
From Justin to Kelly,31246,Comedy,2003,12000000,4922166,3.0
Girl 6,61752,Comedy,1996,12000000,4939939,5.7
Two Lovers,10362,Drama,2008,12000000,3148182,6.6
The Host,1255,Horror,2006,11000000,88489643,6.7
The Great Beauty,179144,Comedy,2013,12400000,8371085,7.3
Stoker,86825,Drama,2013,12000000,12077441,6.5
2046,844,Fantasy,2004,12000000,19271312,6.9
Ondine,38448,Drama,2009,12000000,1644755,6.5
Brother,327,Crime,2000,12000000,15250000,6.8
City of Life and Death,21345,Drama,2009,12000000,10652498,7.6
Legend of a Rabbit,173931,Animation,2011,19000000,2570000,3.0
Space Battleship Yamato,61984,Science Fiction,2010,12000000,11212294,6.3
Heaven is for Real,236751,Drama,2014,12000000,101332962,6.0
Snatch,107,Thriller,2000,10000000,83557872,7.7
Pet Sematary,8913,Drama,1989,11500000,57469467,6.4
Gremlins,927,Fantasy,1984,11000000,153083102,6.9
Star Wars,11,Adventure,1977,11000000,775398007,8.1
Dirty Grandpa,291870,Comedy,2016,11500000,94073028,5.7
Doctor Zhivago,907,Drama,1965,11000000,111858363,7.4
The Fighter,45317,Drama,2010,25000000,93617009,7.2
Jackass Number Two,12094,Action,2006,11000000,72778712,6.4
My Cousin Vinny,10377,Comedy,1992,11000000,64088552,7.3
If I Stay,249164,Drama,2014,11000000,78874843,7.3
Major League,9942,Comedy,1989,11000000,49797148,6.6
Phone Booth,1817,Thriller,2002,13000000,97837138,6.7
A Walk to Remember,10229,Drama,2002,11000000,41227069,7.5
Dead Man Walking,687,Drama,1995,11000000,39363635,7.3
Cruel Intentions,796,Drama,1999,10500000,75902208,6.6
Saw VI,22804,Horror,2009,11000000,68233629,6.0
History of the World: Part I,10156,Comedy,1981,11000000,31672907,6.5
The Secret Life of Bees,12837,Adventure,2008,11000000,38105395,7.4
Corky Romano,17708,Action,2001,11000000,23978402,4.1
Raising Cain,13937,Drama,1992,12000000,37170057,5.9
Invaders from Mars,31909,Science Fiction,1986,12000000,4884663,5.5
Brooklyn,167073,Drama,2015,11000000,62076141,7.2
Barry Lyndon,3175,Drama,1975,11000000,20000000,7.7
Out Cold,14369,Comedy,2001,24000000,14782676,5.8
The Ladies Man,16888,Comedy,2000,24000000,13700000,5.7
Quartet,121826,Drama,2012,11000000,59520298,6.3
Tomcats,10646,Comedy,2001,11000000,23430766,4.9
Frailty,12149,Drama,2001,11000000,13110448,7.0
Woman in Gold,304357,Drama,2015,11000000,61619773,7.3
Slackers,20009,Comedy,2002,14000000,6413915,5.4
What's Eating Gilbert Grape,1587,Romance,1993,11000000,30000000,7.5
The Visual Bible: The Gospel of John,30973,Drama,2003,10000000,4069090,8.2
The Perez Family,63020,Comedy,1995,11000000,2832826,6.6
Inside Llewyn Davis,86829,Drama,2013,11000000,32935319,7.2
Return to the Blue Lagoon,13888,Drama,1991,11000000,2807854,5.1
The Molly Maguires,42345,Drama,1970,11000000,2200000,5.9
Saw V,11917,Horror,2008,10800000,113857533,5.9
Kabhi Alvida Naa Kehna,14395,Drama,2006,7400000,17000000,6.1
An Ideal Husband,24137,Drama,1999,14000000,18535191,6.3
2001: A Space Odyssey,62,Science Fiction,1968,10500000,68700000,7.9
E.T. the Extra-Terrestrial,601,Science Fiction,1982,10500000,792910554,7.3
In the Land of Women,13067,Romance,2007,10000000,17500000,5.8
There Goes My Baby,88641,Drama,1994,10500000,123509,8.5
For Greater Glory - The True Story of Cristiada,96399,History,2012,12000000,9622846,6.4
Good Will Hunting,489,Drama,1997,10000000,225933435,7.9
Saw III,214,Horror,2006,10000000,163876815,6.1
Stripes,10890,Action,1981,10000000,85300000,6.5
Bring It On,1588,Comedy,2000,28000000,90449929,5.8
The Purge: Election Year,316727,Action,2016,10000000,118587880,6.1
She's All That,10314,Comedy,1999,10000000,103166989,5.7
Saw IV,663,Horror,2007,10000000,139352633,5.9
White Noise,11804,Drama,2005,10000000,91196419,5.6
Madea's Family Reunion,16781,Drama,2006,6000000,57231524,6.0
The Color of Money,11873,Drama,1986,13800000,52293982,6.7
The Longest Day,9289,Action,1962,10000000,50100000,7.2
The Mighty Ducks,10414,Comedy,1992,10000000,50752337,6.4
The Grudge,1970,Horror,2004,10000000,183474602,5.8
Happy Gilmore,9614,Comedy,1996,12000000,41205099,6.5
Jeepers Creepers,8922,Horror,2001,10000000,59217789,6.1
Bill & Ted's Excellent Adventure,1648,Adventure,1989,10000000,40485039,6.7
Oliver!,17917,Drama,1968,10000000,37402877,7.0
The Best Exotic Marigold Hotel,74534,Drama,2011,10000000,136836156,6.9
Recess: School's Out,19405,Science Fiction,2001,10000000,44460850,6.6
Mad Max Beyond Thunderdome,9355,Action,1985,12305523,36230219,5.9
Commando,10999,Action,1985,10000000,57500000,6.4
The Boy,321258,Horror,2016,10000000,64188367,5.8
Devil,44040,Horror,2010,10000000,33583175,5.8
Friday After Next,10426,Comedy,2002,20000000,33526835,6.0
Insidious: Chapter 3,280092,Drama,2015,10000000,104303851,6.2
The Last Dragon,13938,Action,1985,10000000,25754284,6.4
The Lawnmower Man,10163,Horror,1992,10000000,32101000,5.4
Nick and Norah's Infinite Playlist,12182,Comedy,2008,9000000,32973937,6.4
Dogma,1832,Fantasy,1999,10000000,30652890,6.8
Twilight Zone: The Movie,15301,Drama,1983,10000000,29450919,6.2
Road House,10135,Action,1989,15000000,30050028,6.3
A Low Down Dirty Shame,26352,Action,1994,10000000,29392418,6.0
Swimfan,20616,Drama,2002,8500000,34411240,5.0
Employee of the Month,9794,Comedy,2006,12000000,38368909,5.3
Can't Hardly Wait,15037,Comedy,1998,10000000,25605015,6.1
The Outsiders,227,Crime,1983,10000000,33697647,6.9
Pete's Dragon,294272,Adventure,2016,65000000,143695338,6.2
The Dead Zone,11336,Horror,1983,10000000,20766616,6.9
Sinister 2,283445,Horror,2015,10000000,52882018,5.4
Sparkle,88036,Drama,2012,14000000,24637469,5.8
The Fourth Kind,22824,Mystery,2009,10000000,42333295,5.8
Rushmore,11545,Comedy,1998,9000000,17096053,7.5
Skyline,42684,Science Fiction,2010,10000000,66821036,4.7
The Second Best Exotic Marigold Hotel,268238,Drama,2015,10000000,85978266,6.3
Mo' Better Blues,41823,Drama,1990,10000000,16153593,6.3
Tremors,9362,Action,1990,11000000,48572000,6.6
Wrong Turn,9902,Horror,2003,12600000,28650575,6.0
The Long Riders,14729,Western,1980,10000000,15795189,6.6
The Corruptor,9455,Action,1999,25000000,15156200,6.0
Mud,103731,Drama,2013,10000000,21587700,7.0
Reno 911!: Miami,10090,Action,2007,10000000,20342161,5.6
My Week with Marilyn,75900,Drama,2011,6400000,35057696,6.6
The Matador,9515,Action,2005,10000000,17297244,6.2
The Gift,328425,Thriller,2015,5000000,58978653,6.7
Office Space,1542,Comedy,1999,10000000,12827813,7.4
Drop Dead Gorgeous,10490,Comedy,1999,10000000,10571408,6.4
Big Eyes,87093,Drama,2014,10000000,28883511,6.8
Very Bad Things,10029,Comedy,1998,30000000,9898412,6.2
Body Double,11507,Crime,1984,10000000,8801940,6.4
MacGruber,37931,Action,2010,10000000,6110000,5.1
Movie 43,87818,Comedy,2013,6000000,32438988,4.4
Seeking a Friend for the End of the World,88005,Comedy,2012,10000000,9636289,6.3
American History X,73,Drama,1998,20000000,23875127,8.2
The Red Violin,14283,Drama,1998,18000000,9495408,7.3
Bad Words,209403,Comedy,2013,9500000,7800000,6.4
"Run, Fatboy, Run",7942,Comedy,2007,10000000,33000000,6.2
Heartbeeps,73247,Comedy,1981,10000000,2154696,3.8
Black or White,253331,Drama,2014,9000000,21571189,6.5
Rescue Dawn,9952,Adventure,2006,10000000,7177143,6.9
Danny Collins,256924,Comedy,2015,10000000,10835752,6.6
"Jeff, Who Lives at Home",82532,Drama,2011,10000000,4417580,6.1
Romeo Is Bleeding,2088,Action,1993,11500000,3275585,5.7
The Limey,10388,Action,1999,10000000,3193102,6.6
Crash,1640,Drama,2004,6500000,98410061,7.2
The House of Mirth,25520,Drama,2000,10000000,5164404,6.4
The Forest,329440,Horror,2016,10000000,40055439,4.8
Sphinx,47890,Adventure,1981,14000000,439564,6.0
While We're Young,252512,Comedy,2015,10000000,7587485,5.8
A Better Life,55720,Drama,2011,10000000,1759252,7.0
Gun Shy,29076,Action,2000,10000000,1631839,5.4
The Iceman,68812,Thriller,2012,20000000,1969193,6.4
Killer Joe,73567,Crime,2011,10000000,3665069,6.5
The Joneses,41479,Comedy,2009,10000000,7022728,6.1
My Blueberry Nights,1989,Drama,2007,10000000,21786738,6.0
Swept Away,12779,Comedy,2002,10000000,598645,4.8
"War, Inc.",13191,Action,2008,5000000,1296184,5.6
Coriolanus,101173,Drama,2011,7700000,1072602,5.9
World's Greatest Dad,20178,Comedy,2009,10000000,295750,6.5
Adventureland,16614,Comedy,2009,9500000,17164377,6.4
The Lost City,9700,Drama,2005,9600000,4386236,6.0
Next Friday,10471,Comedy,2000,11000000,59827328,6.4
You Only Live Twice,667,Action,1967,9500000,111584787,6.5
Amour,86837,Drama,2012,8900000,19839492,7.5
Poltergeist III,10306,Horror,1988,10500000,14144000,4.5
"It's a Mad, Mad, Mad, Mad World",11576,Action,1963,9400000,60000000,7.0
Volver,219,Comedy,2006,12899867,85582407,7.3
Melancholia,62215,Drama,2011,7400000,21817298,7.0
Alien,348,Horror,1979,11000000,104931801,7.9
The Texas Chain Saw Massacre,30497,Horror,1974,85000,30859000,7.2
The Runaways,27586,Drama,2010,10000000,2995811,6.3
Fiddler on the Roof,14811,Drama,1971,9000000,83304330,7.4
Thunderball,660,Adventure,1965,5500000,141195658,6.5
Loose Cannons,40794,Comedy,2010,7000000,8220215,7.0
Set It Off,9400,Drama,1996,9000000,41590886,6.9
The Best Man,16162,Drama,1999,9000000,34573780,6.8
Child's Play,10585,Horror,1988,9000000,44196684,6.3
Sicko,2359,Documentary,2007,9000000,24538513,7.3
The Purge: Anarchy,238636,Horror,2014,9000000,108782847,6.6
Harold & Kumar Go to White Castle,11282,Comedy,2004,9000000,23936908,6.6
Boiler Room,14181,Crime,2000,26000000,28780255,6.5
Trading Places,1621,Comedy,1983,40600000,90400000,7.1
Black Christmas,9656,Horror,2006,9000000,21510851,4.8
The Way of the Gun,1619,Action,2000,8500000,19125401,6.4
Igby Goes Down,9685,Comedy,2002,9000000,4777465,6.5
PCU,14425,Comedy,1994,9000000,4350774,6.0
Gracie,15568,Drama,2007,9000000,2955039,6.0
Glee: The Concert Movie,67675,Documentary,2011,9000000,18663238,6.8
Barbecue,250349,Comedy,2014,6000000,14348529,5.8
Princess Kaiulani,39806,Drama,2010,9000000,771499,4.8
Opal Dream,15699,Drama,2006,5000000,140666,6.1
Undiscovered,17926,Comedy,2005,9000000,1046166,4.5
Crocodile Dundee,9671,Adventure,1986,5000000,328203506,6.3
Awake,13483,Thriller,2007,86000000,14373825,6.3
The Lost Boys,1547,Horror,1987,8500000,32222567,6.8
Crazy Heart,25196,Drama,2009,7000000,39462438,6.8
The Rose,16323,Drama,1979,9250000,29174648,6.8
Baggage Claim,175528,Comedy,2013,8500000,22456509,5.6
Barbarella,8069,Science Fiction,1968,9000000,2500000,5.7
The Namesake,16727,Drama,2006,12000000,20138836,6.8
The DUFF,272693,Romance,2015,8500000,43528634,6.8
Glitter,10696,Drama,2001,22000000,5271666,3.4
Bright Star,29963,Drama,2009,8500000,4440055,6.8
My Name Is Khan,26022,Drama,2010,12000000,42345360,7.7
All Is Lost,152747,Action,2013,9000000,6108720,6.6
Limbo,62676,Adventure,1999,8000000,1997807,7.0
The Wind That Shakes the Barley,1116,Drama,2006,6500000,22889018,7.1
Yeh Jawaani Hai Deewani,185008,Romance,2013,7700000,46000000,7.2
Quo Vadis,11620,Drama,1951,8250000,30000000,7.0
Pulp Fiction,680,Thriller,1994,8000000,213928762,8.3
Nightcrawler,242582,Crime,2014,8500000,38697217,7.6
Club Dread,11217,Comedy,2004,8500000,5001655,5.1
The Sound of Music,15121,Drama,1965,8200000,286214286,7.4
Splash,2619,Comedy,1984,8000000,69821334,6.1
Little Miss Sunshine,773,Comedy,2006,8000000,100523181,7.5
Stand by Me,235,Crime,1986,8000000,52287414,7.8
28 Days Later,170,Horror,2002,5000000,82719885,7.1
Escape from Alcatraz,10734,Crime,1979,8000000,43000000,7.2
Brown Sugar,37964,Comedy,2002,8000000,27362712,7.0
50/50,40807,Comedy,2011,8000000,39187783,7.0
That Awkward Moment,225565,Comedy,2014,8000000,26049082,6.1
On Her Majesty's Secret Service,668,Adventure,1969,6500000,81974493,6.5
New Nightmare,11596,Horror,1994,14000000,18090181,6.4
Drive Me Crazy,14429,Drama,1999,8000000,22593409,5.8
Akeelah and the Bee,13751,Drama,2006,8000000,18948425,6.7
Half Baked,9490,Comedy,1998,8000000,17460020,6.4
New in Town,14536,Comedy,2009,8000000,29010817,5.2
American Psycho,1359,Thriller,2000,7000000,34266564,7.3
The Good Girl,9962,Drama,2002,8000000,16856124,6.1
Bon Cop Bad Cop,15049,Action,2006,8000000,12671300,6.5
The Boondock Saints II: All Saints Day,22821,Action,2009,8000000,10629321,5.9
Easy A,37735,Comedy,2010,8000000,74952305,6.7
Shadow of the Vampire,10873,Drama,2000,8000000,8279017,6.6
Prom,51588,Comedy,2011,8000000,10130000,5.7
Anomalisa,291270,Animation,2015,8000000,5659286,7.0
Another Year,44009,Comedy,2010,8000000,18124262,7.0
Showdown in Little Tokyo,13154,Action,1991,8000000,2275557,5.7
It's Kind of a Funny Story,43923,Comedy,2010,8000000,6491240,6.9
Prefontaine,26306,Drama,1997,8000000,589304,6.7
Begin Again,198277,Comedy,2013,8000000,63464861,7.3
Down in the Valley,7870,Drama,2005,8000000,852872,5.9
Brooklyn Rules,13072,Drama,2007,8000000,458232,5.8
Fido,10288,Romance,2006,8000000,426224,6.6
Wild Target,44147,Action,2010,8000000,3453043,6.4
10th & Wolf,13197,Action,2006,8000000,143451,6.3
Aloft,251321,Drama,2014,8000000,53086,5.1
Akira,149,Science Fiction,1988,8000000,553171,7.8
The Death and Life of Bobby Z,10425,Drama,2007,22000000,413454,5.8
The Rocket: The Legend of Rocket Richard,49081,Drama,2005,8000000,2019009,6.1
Swimming Pool,302,Thriller,2003,7800000,22441323,6.4
Driving Miss Daisy,403,Comedy,1989,7500000,145793296,7.0
Rumble in the Bronx,33542,Crime,1995,7500000,32392047,6.5
Thank You for Smoking,9388,Comedy,2005,6500000,24793509,7.1
Hostel: Part II,1691,Horror,2007,10200000,35619521,5.6
An Education,24684,Drama,2009,7500000,26096852,6.8
Shopgirl,2610,Comedy,2005,10284523,11588205,5.7
Narc,11022,Action,2002,6500000,12633747,6.8
Men with Brooms,34341,Comedy,2002,7500000,4245870,4.5
The Work and the Glory,36046,Drama,2004,7500000,3347647,6.1
Extract,12569,Comedy,2009,8000000,10848783,5.7
Albert Nobbs,73873,Drama,2011,8000000,5634828,6.2
The Wave,7735,Drama,2008,7500000,19000000,7.5
The Neon Demon,301365,Thriller,2016,7000000,1333124,6.4
Harry Brown,25941,Thriller,2009,7300000,10329747,6.7
Juno,7326,Comedy,2007,7500000,231411584,7.0
Diamonds Are Forever,681,Adventure,1971,7200000,116019547,6.3
The Godfather,238,Drama,1972,6000000,245066411,8.4
Flashdance,535,Drama,1983,4000000,92921203,6.1
(500) Days of Summer,19913,Comedy,2009,7500000,60722734,7.2
The Piano,713,Drama,1993,7000000,116700000,7.1
Magic Mike,77930,Drama,2012,7000000,167221571,6.1
Live and Let Die,253,Adventure,1973,7000000,161777836,6.4
Jumping the Broom,57119,Comedy,2011,6600000,37710610,6.0
"Good Night, and Good Luck.",3291,Drama,2005,7000000,54600000,6.8
Capote,398,Crime,2005,7000000,49084830,6.8
Desperado,8068,Thriller,1995,7000000,25405445,6.8
Logan's Run,10803,Adventure,1976,9000000,25000000,6.6
The Man with the Golden Gun,682,Adventure,1974,7000000,97572000,6.3
Action Jackson,10117,Action,1988,7000000,20256975,4.9
Devil's Due,79316,Horror,2014,7000000,36433975,4.4
Flirting with Disaster,2074,Comedy,1996,7000000,14702438,6.3
Dope,308639,Crime,2015,700000,17986781,7.2
In Too Deep,22314,Drama,1999,7000000,14011454,6.2
House of 1000 Corpses,2662,Horror,2003,7000000,16829545,6.0
A Serious Man,12573,Comedy,2009,7000000,31430334,6.6
Beyond the Lights,241771,Romance,2014,7000000,14618727,7.0
The Last Temptation of Christ,11051,Drama,1988,7000000,8373585,7.0
Outside Providence,14578,Romance,1999,7000000,7292175,5.6
The Other Side of Heaven,16651,Action,2001,7000000,4720371,6.7
Veer-Zaara,4251,Drama,2004,7000000,29385320,7.4
Auto Focus,14112,Drama,2002,7000000,2062066,6.1
We Need to Talk About Kevin,71859,Drama,2011,7000000,6038942,7.4
Losin' It,33676,Comedy,1983,7000000,1246141,4.5
I Hope They Serve Beer in Hell,30128,Comedy,2009,7000000,1429299,5.7
Hesher,44835,Drama,2010,7000000,382946,6.7
Freeheld,306745,Romance,2015,7000000,573335,7.1
The Extra Man,47088,Comedy,2010,7000000,453079,5.9
Hard to Be a God,110402,Drama,2013,7000000,1310673,6.7
The Snow Queen,164372,Animation,2012,7000000,12400000,5.1
Stargate: The Ark of Truth,13001,Adventure,2008,7000000,8900000,6.9
Dazed and Confused,9571,Comedy,1993,6900000,7993039,7.4
House at the End of the Street,82505,Horror,2012,6900000,44287131,5.6
Incendies,46738,Drama,2010,6800000,7103838,7.9
Annabelle,250546,Horror,2014,6500000,255273813,5.6
Boyz n the Hood,650,Crime,1991,6500000,57504069,7.4
La Bamba,16620,Drama,1987,6500000,54215416,6.8
Dressed to Kill,11033,Horror,1980,6500000,31899000,6.8
Go,9430,Crime,1999,6500000,28451622,7.0
Friends with Money,8998,Comedy,2006,6500000,13368437,5.1
The Andromeda Strain,10514,Science Fiction,1971,6500000,12376563,7.0
Shame,76025,Drama,2011,6500000,17693675,7.0
Layer Cake,4836,Drama,2004,6500000,11850214,7.0
The Work and the Glory II: American Zion,14631,Drama,2005,6500000,2025032,8.0
The East,87499,Drama,2013,6500000,2401510,6.5
A Home at the End of the World,18923,Romance,2004,6500000,1548955,6.8
The Messenger,28089,Drama,2009,6500000,1521261,7.1
The Terminator,218,Action,1984,6400000,78371200,7.3
"Good bye, Lenin!",338,Comedy,2003,4800000,79384880,7.4
The Return of the Living Dead,10925,Comedy,1985,4000000,14237000,7.3
Mallrats,2293,Romance,1995,6000000,2122561,6.8
Grease,621,Romance,1978,6000000,181813770,7.2
Platoon,792,Drama,1986,6000000,138530565,7.5
Fahrenheit 9/11,1777,Documentary,2004,6000000,119114517,6.8
Butch Cassidy and the Sundance Kid,642,History,1969,6000000,102308889,7.4
Mary Poppins,433,Comedy,1964,6000000,102272727,7.4
West Side Story,1725,Crime,1961,6000000,43656822,7.0
Caddyshack,11977,Comedy,1980,6000000,39846344,6.6
The Wood,16158,Comedy,1999,6000000,25059640,7.1
The Usual Suspects,629,Drama,1995,6000000,23341568,8.1
A Nightmare on Elm Street 5: The Dream Child,10160,Horror,1989,8000000,22168359,5.5
National Lampoon’s Van Wilder,11452,Comedy,2002,5000000,38275483,5.9
The Wrestler,12163,Drama,2008,6000000,44703995,7.3
Duel in the Sun,32275,Western,1946,6000000,20400000,6.2
Escape from New York,1103,Science Fiction,1981,6000000,50244700,6.9
Daddy Day Camp,14144,Comedy,2007,6000000,18197398,4.4
Mr. Nice Guy,10622,Crime,1997,12716953,18814720,6.3
A Mighty Wind,13370,Comedy,2003,6000000,18750246,6.6
Sliding Doors,10215,Comedy,1998,6000000,58000000,6.5
Tales from the Hood,25066,Crime,1995,6000000,12000000,5.4
The Last King of Scotland,1523,Drama,2006,6000000,48027970,7.4
Halloween 5: The Revenge of Michael Myers,11361,Horror,1989,5000000,11642254,5.2
Bernie,92591,Comedy,2012,5000000,9206470,6.5
Dolphins and Whales: Tribes of the Ocean,57612,Documentary,2008,6000000,7518876,8.0
200 Cigarettes,15256,Comedy,1999,6000000,6852450,6.1
The Words,83686,Drama,2012,6000000,13231461,6.4
City Island,28053,Drama,2009,6000000,6670712,6.9
The Guard,67913,Action,2011,6000000,19560274,6.8
College,13991,Comedy,2008,7000000,6230276,4.8
The Virgin Suicides,1443,Drama,1999,6000000,10409377,7.1
Wish I Was Here,231576,Drama,2014,5500000,5483299,6.4
Simply Irresistible,16172,Comedy,1999,6000000,4398989,5.5
Only the Strong,15797,Action,1993,6000000,3283371,6.9
Shattered Glass,13537,Drama,2003,6000000,2944752,6.6
Novocaine,20794,Comedy,2001,6000000,2025238,6.0
The Wild Bunch,576,Adventure,1969,6244087,638641,7.6
The Wackness,13990,Drama,2008,6000000,2899975,6.2
Beastmaster 2: Through the Portal of Time,27549,Action,1991,6000000,869325,4.6
The 5th Quarter,59728,Drama,2011,6000000,399611,4.7
Snow Flower and the Secret Fan,58882,Drama,2011,134005,1332231,5.3
"Surfer, Dude",13827,Comedy,2008,6000000,69497,4.7
Deadfall,97614,Crime,2012,12000000,66351,5.6
Videodrome,837,Horror,1983,5952000,2120439,7.1
The Spanish Apartment,1555,Drama,2002,5300000,3897799,7.0
Winter in Wartime,16564,Drama,2008,4000000,530048,6.8
The Train,3482,Action,1964,5800000,6800000,7.2
The Protector,8982,Action,2005,6000000,27165581,6.8
Bend It Like Beckham,455,Comedy,2002,3500159,76578641,6.2
Crossover,14351,Action,2006,5800000,7000000,4.2
[REC]²,10664,Thriller,2009,5600000,18469680,6.4
The Sting,9277,Comedy,1973,5500000,159616327,7.9
Chariots of Fire,9443,Drama,1981,5500000,58972904,6.8
High Plains Drifter,11901,Western,1973,5500000,15700000,7.4
Galaxina,33155,Comedy,1980,5500000,4865000,3.3
Mambo Italiano,321,Comedy,2003,4361898,3031801,5.6
Wonderland,4997,Crime,2003,5000000,2466444,6.2
Do the Right Thing,925,Drama,1989,6500000,37295445,7.6
Rang De Basanti,7913,Drama,2006,2200000,11502151,7.2
Miss Julie,230266,Drama,2014,5500000,5000000,5.9
Saw II,215,Horror,2005,4000000,152925093,6.3
10 Cloverfield Lane,333371,Thriller,2016,15000000,108286421,6.8
Jackass: The Movie,9012,Documentary,2002,5000000,64282312,6.1
Lights Out,345911,Horror,2016,4900000,44107032,6.3
Paranormal Activity 3,72571,Horror,2011,5000000,205703818,5.9
Ouija,242512,Horror,2014,5000000,103590271,4.9
A Nightmare on Elm Street 3: Dream Warriors,10072,Horror,1987,5000000,44793222,6.5
Instructions Not Included,211954,Comedy,2013,5500000,99067206,7.5
Paranormal Activity 4,82990,Horror,2012,5000000,142817992,5.2
The Robe,29912,Drama,1953,4100000,36000000,6.4
The Return of the Pink Panther,11843,Comedy,1975,5000000,41833347,6.7
Freddy's Dead: The Final Nightmare,11284,Horror,1991,11000000,34872033,5.1
Monster,504,Crime,2003,8000000,60378584,7.0
"20,000 Leagues Under the Sea",173,Adventure,1954,5000000,28200000,6.8
